measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Netherlands,Both,All ages,Eating disorders,Number,2021,5.7823759459542625,7.241583749459155,4.533438027160802
Deaths,Netherlands,Both,All ages,Eating disorders,Percent,2021,3.4059595224710476e-05,4.2646933142908184e-05,2.6964944304374656e-05
Deaths,Netherlands,Both,All ages,Eating disorders,Rate,2021,0.03359763856738066,0.04207614927562346,0.026340869865221425
Deaths,Guinea-Bissau,Both,All ages,Self-harm and interpersonal violence,Number,2019,381.19031773855977,491.93397481426655,288.19113678327665
Deaths,Guinea-Bissau,Both,All ages,Self-harm and interpersonal violence,Percent,2019,0.02388546695832044,0.02918148958253885,0.019667979779640656
Deaths,Guinea-Bissau,Both,All ages,Self-harm and interpersonal violence,Rate,2019,19.325418425361093,24.93985145618788,14.610587010337143
Deaths,Côte d'Ivoire,Both,All ages,Eating disorders,Number,2021,0.0046558125661025265,0.010688284620174082,0.0009053218971319455
Deaths,Côte d'Ivoire,Both,All ages,Eating disorders,Percent,2021,2.232407043620708e-08,4.800491512273338e-08,4.350614661793902e-09
Deaths,Côte d'Ivoire,Both,All ages,Eating disorders,Rate,2021,1.67103343781292e-05,3.836168389425484e-05,3.249321446284346e-06
Deaths,Solomon Islands,Both,All ages,Eating disorders,Number,2020,9.017311984191491e-05,0.0001722851138190599,1.0235202688131979e-05
Deaths,Solomon Islands,Both,All ages,Eating disorders,Percent,2020,2.001633822685175e-08,3.6378919716926835e-08,2.518241363827115e-09
Deaths,Solomon Islands,Both,All ages,Eating disorders,Rate,2020,1.3448404319476973e-05,2.5694573648197546e-05,1.526476451997109e-06
Deaths,Togo,Both,All ages,Eating disorders,Number,2021,0.0015393078897485589,0.0030661594322854767,0.0004630087340529966
Deaths,Togo,Both,All ages,Eating disorders,Percent,2021,2.443711391051958e-08,4.8341229793538296e-08,8.00463734028409e-09
Deaths,Togo,Both,All ages,Eating disorders,Rate,2021,1.8388732467510816e-05,3.662866011311255e-05,5.531150588731264e-06
Deaths,North Macedonia,Both,All ages,Eating disorders,Number,2019,0.00026203404868083976,0.00045199870334554826,8.264983733667026e-05
Deaths,North Macedonia,Both,All ages,Eating disorders,Percent,2019,1.1100342695890918e-08,1.910712346322494e-08,3.5780080224547218e-09
Deaths,North Macedonia,Both,All ages,Eating disorders,Rate,2019,1.1991248503072318e-05,2.0684444644385094e-05,3.7822364812202638e-06
Deaths,Lao People's Democratic Republic,Both,All ages,Eating disorders,Number,2020,0.011318782701024552,0.033121407523789774,0.001725978778537551
Deaths,Lao People's Democratic Republic,Both,All ages,Eating disorders,Percent,2020,2.462909767726922e-07,7.569959426302874e-07,4.002483948449018e-08
Deaths,Lao People's Democratic Republic,Both,All ages,Eating disorders,Rate,2020,0.00015547112033794747,0.00045494488859011315,2.3707483522452056e-05
Deaths,Bhutan,Both,All ages,Eating disorders,Number,2019,0.0006204432369291924,0.0036914245924359905,2.8697472537217573e-05
